lectin_id,pdb,protein_name,uniprot,origin,species,species_id,fold,class,family,resolution,ligand,monosac,iupac,glycoct,glytoucan_id,timestamp_download
3430,4ZES,C-type lectin domain family 4 member C (Blood dendritic cell antigen 2) (BDCA-2) (C-type lectin superfamily member 7) (Dendritic lectin) (CD antigen CD303),Q8WTT0,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,BDCA-2 / CLEC4C,1.65,aMeMan,D-Manp,Man,"RES
1b:x-dman-HEX-1:5",G70323CJ,2026-01-06T19:41:38Z
3431,4ZET,C-type lectin domain family 4 member C (Blood dendritic cell antigen 2) (BDCA-2) (C-type lectin superfamily member 7) (Dendritic lectin) (CD antigen CD303),Q8WTT0,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,BDCA-2 / CLEC4C,2.9,bGal14bGlcNAc12Man,"D-Galp, D-GlcpNAc, D-Manp",Gal(b1-4)GlcNAc(b1-2)Man,"RES
1b:x-dman-HEX-1:5
2b:b-dglc-HEX-1:5
3s:n-acetyl
4b:b-dgal-HEX-1:5
LIN
1:1o(2+1)2d
2:2d(2+1)3n
3:2o(4+1)4d",G87860OU,2026-01-06T19:41:38Z
3432,4ZRV,C-type lectin domain family 4 member E,E1BHM0,Animal lectins,Bos taurus,144,a/b mixed / C-type lectin-like,C-type lectin,Mincle / CLEC4E,2.1,Trehalose,D-Glcp,Glc(a1-1)Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-dglc-HEX-1:5
LIN
1:1o(1+1)2d",G10543DQ,2026-01-06T19:41:38Z
3433,4ZRW,C-type lectin domain family 4 member E,E1BHM0,Animal lectins,Bos taurus,144,a/b mixed / C-type lectin-like,C-type lectin,Mincle / CLEC4E,2.6,Trehalose,D-Glcp,Glc(a1-1)Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-dglc-HEX-1:5
LIN
1:1o(1+1)2d",G10543DQ,2026-01-06T19:41:38Z
3434,5KTI,C-type lectin domain family 4 member E,E1BHM0,Animal lectins,Bos taurus,144,a/b mixed / C-type lectin-like,C-type lectin,Mincle / CLEC4E,1.8,trehalose derivative,D-Glcp,Glc(a1-1)Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-dglc-HEX-1:5
LIN
1:1o(1+1)2d",G10543DQ,2026-01-06T19:41:38Z
3435,5B1W,C-type lectin domain family 4 member A (C-type lectin DDB27) (C-type lectin superfamily member 6) (Dendritic cell immunoreceptor) (Lectin-like immunoreceptor) (CD antigen CD367),Q9UMR7,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,DCIR /  CLEC4A,3.05,,,,,,2026-01-06T19:41:38Z
3436,5B1X,C-type lectin domain family 4 member A (C-type lectin DDB27) (C-type lectin superfamily member 6) (Dendritic cell immunoreceptor) (Lectin-like immunoreceptor) (CD antigen CD367),Q9UMR7,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,DCIR /  CLEC4A,2.9,bGlcNAc12Man,"D-GlcpNAc, D-Manp",GlcNAc(b1-2)Man,"RES
1b:x-dman-HEX-1:5
2b:b-dglc-HEX-1:5
3s:n-acetyl
LIN
1:1o(2+1)2d
2:2d(2+1)3n",G65609XC,2026-01-06T19:41:38Z
3437,5K8Y,C-type lectin domain family 4 member K (Langerin) (CD antigen CD207),Q8VBX4,Animal lectins,Mus musculus,167,a/b mixed / C-type lectin-like,C-type lectin,langerin,2.4,,,,,,2026-01-06T19:41:38Z
3438,5KTH,C-type lectin domain family 4 member E,E1BHM0,Animal lectins,Bos taurus,144,a/b mixed / C-type lectin-like,C-type lectin,Mincle / CLEC4E,2.21,trehalose derivative,D-Glcp,Glc(a1-1)Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-dglc-HEX-1:5
LIN
1:1o(1+1)2d",G10543DQ,2026-01-06T19:41:38Z
3439,5M62,C-type lectin domain family 4 member K (Langerin) (CD antigen CD207),Q8VBX4,Animal lectins,Mus musculus,167,a/b mixed / C-type lectin-like,C-type lectin,langerin,1.7,Glc,D-Glcp,Glc,"RES
1b:x-dglc-HEX-1:5",G15021LG,2026-01-06T19:41:38Z
3440,5VYB,C-type lectin domain family 6 member A (C-type lectin superfamily member 10) (Dendritic cell-associated C-type lectin 2) (DC-associated C-type lectin 2) (Dectin-2),Q6EIG7,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,dectin-2 / CLEC4N,2.4,aMan12aMan13(aMan12aMan16)bMan,D-Manp,Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
5b:a-dman-HEX-1:5
LIN
1:1o(3+1)2d
2:2o(2+1)3d
3:1o(6+1)4d
4:4o(2+1)5d",G29783MB,2026-01-06T19:41:38Z
3442,4WR9,Pulmonary surfactant-associated protein A (PSAP) (PSP-A) (SP-A),P08427,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,SP-A,2.3,,,,,,2026-01-06T19:41:38Z
3443,4WRC,Pulmonary surfactant-associated protein A (PSAP) (PSP-A) (SP-A),P08427,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,SP-A,1.8,,,,,,2026-01-06T19:41:38Z
3444,4WRE,Pulmonary surfactant-associated protein A (PSAP) (PSP-A) (SP-A),P08427,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,SP-A,1.75,Inositol,,,,,2026-01-06T19:41:38Z
3445,4WRF,Pulmonary surfactant-associated protein A (PSAP) (PSP-A) (SP-A),P08427,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,SP-A,1.9,mannose,D-Manp,Man,"RES
1b:x-dman-HEX-1:5",G70323CJ,2026-01-06T19:41:38Z
3447,4WUW,Pulmonary surfactant-associated protein A (PSAP) (PSP-A) (SP-A),P08427,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,SP-A,2.4,Inositol,,,,,2026-01-06T19:41:38Z
3448,4WUX,Pulmonary surfactant-associated protein A (PSAP) (PSP-A) (SP-A),P08427,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,SP-A,1.9,Mannose,D-Manp,Man,"RES
1b:x-dman-HEX-1:5",G70323CJ,2026-01-06T19:41:38Z
3449,5JPV,Asialoglycoprotein receptor 1 (ASGP-R 1) (ASGPR 1) (C-type lectin domain family 4 member H1) (Hepatic lectin H1) (HL-1),P07306,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,ASGPR1,1.9,lactose,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
3451,5JQ1,Asialoglycoprotein receptor 1 (ASGP-R 1) (ASGPR 1) (C-type lectin domain family 4 member H1) (Hepatic lectin H1) (HL-1),P07306,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,ASGPR1,1.83, bridged ketal GalNAc,D-GalpNAc,GalNAc,"RES
1b:x-dgal-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G27025MB,2026-01-06T19:41:38Z
3452,3GXZ,Cyanovirin-N (CV-N),P81180,Bacterial lectins,Nostoc ellipsosporum,226,b-sandwich / cyanovirin-like,cyanovirin-like,CVNH,2.5,Oligomannose Man9-GlcNAc2,"D-GlcpNAc, D-Manp",Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dglc-HEX-1:5
4s:n-acetyl
5b:b-dman-HEX-1:5
6b:a-dman-HEX-1:5
7b:a-dman-HEX-1:5
8b:a-dman-HEX-1:5
9b:a-dman-HEX-1:5
10b:a-dman-HEX-1:5
11b:a-dman-HEX-1:5
12b:a-dman-HEX-1:5
13b:a-dman-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3d(2+1)4n
4:3o(4+1)5d
5:5o(3+1)6d
6:6o(2+1)7d
7:7o(2+1)8d
8:5o(6+1)9d
9:9o(3+1)10d
10:10o(2+1)11d
11:9o(6+1)12d
12:12o(2+1)13d",G56202TA,2026-01-06T19:41:38Z
3453,3GXY,Cyanovirin-N (CV-N),P81180,Bacterial lectins,Nostoc ellipsosporum,226,b-sandwich / cyanovirin-like,cyanovirin-like,CVNH,2.4,oligomannose,D-Manp,Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
5b:a-dman-HEX-1:5
6b:a-dman-HEX-1:5
LIN
1:1o(3+1)2d
2:2o(2+1)3d
3:1o(6+1)4d
4:4o(3+1)5d
5:4o(6+1)6d",G65507FU,2026-01-06T19:41:38Z
3454,5IUC,Platelet binding protein GspB (Adhesin GspB) (Serine-rich adhesin for platelets) (Serine-rich repeat protein GspB),Q939N5,Bacterial lectins,Streptococcus gordonii,517,b-sandwich / Ig-like,Siglec-like adhesin,GspB,1.25,aNeuAc23bGal13GalNAc,"D-Galp, D-GalpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-3)GalNAc,"RES
1b:x-dgal-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:3o(3+2)4d
4:4d(5+1)5n",G56299XO,2026-01-06T19:41:38Z
3455,1ZRL,Erythrocyte binding antigen region II (Fragment),Q25735,"Protist, parasites, mold",Plasmodium falciparum,1158,a-helix triplets / Duffy-like,Plasmodium Erythrocyte binding antigen,PfEBA-175,2.3,,,,,,2026-01-06T19:41:38Z
3456,1ZRO,Erythrocyte binding antigen region II (Fragment),Q25735,"Protist, parasites, mold",Plasmodium falciparum,1158,a-helix triplets / Duffy-like,Plasmodium Erythrocyte binding antigen,PfEBA-175,2.25,,,,,,2026-01-06T19:41:38Z
3457,4GF2,Erythrocyte binding antigen 140,Q8WS31,"Protist, parasites, mold",Plasmodium falciparum,1158,a-helix triplets / Duffy-like,Plasmodium Erythrocyte binding antigen,FPfEBA-140,2.4,,,,,,2026-01-06T19:41:38Z
3458,4JNO,Erythrocyte binding antigen 140,Q8WS31,"Protist, parasites, mold",Plasmodium falciparum,1158,a-helix triplets / Duffy-like,Plasmodium Erythrocyte binding antigen,FPfEBA-140,3.0,NeuAc,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3459,5T7U,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),O00214,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-8,1.58,,,,,,2026-01-06T19:41:38Z
3460,5T7T,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),O00214,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-8,1.96,bGal13Glc,"D-Galp, D-Glcp",Gal(b1-3)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(3+1)2d",G93265RE,2026-01-06T19:41:38Z
3461,5T7S,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),O00214,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-8,1.9,bGal14Glc,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
3462,5T7I,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),O00214,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-8,2.0,bGal14bGlcNAc13bGal14Glc,"D-Galp, D-Glcp, D-GlcpNAc",Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:b-dglc-HEX-1:5
4s:n-acetyl
5b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d
2:2o(3+1)3d
3:3d(2+1)4n
4:3o(4+1)5d",G48059CD,2026-01-06T19:41:38Z
3463,5NFC,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.59,GLYCEROL,,,,,2026-01-06T19:41:38Z
3464,5NFB,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.59,LacNAc derivative,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3465,5NFA,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.59,LacNAc derivative,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3466,5NF9,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.87,LacNAc derivative,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3467,5NF7,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.59,LacNAc derivativee,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3468,5JPG,Galectin-5 (Gal-5) (RL-18),P47967,Animal lectins,Rattus norvegicus,110,b-sandwich / ConA-like,galectin-like,"galectin-5, galectin-9",1.9,bGal14Glc,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
3469,5JP5,Galectin-5 (Gal-5) (RL-18),P47967,Animal lectins,Rattus norvegicus,110,b-sandwich / ConA-like,galectin-like,"galectin-5, galectin-9",1.7,,,,,,2026-01-06T19:41:38Z
3470,5IUQ,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.121,,,,,,2026-01-06T19:41:38Z
3471,4Y26,Galectin-7 (Gal-7) (HKL-14) (PI7) (p53-induced gene 1 protein),P47929,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-7,2.611,bGal13(6SO3)GlcNAc,"D-Galp, D-GlcpNAc",Gal(b1-3)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(3+1)3d",G04616ST,2026-01-06T19:41:38Z
3472,4Y24,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,2.32,"3,3'deoxy-3,3'-bis-(4-[m-fluorophenyl]-1H-1,2,3-triazol-1-yl)-thio-digalactoside",D-Galp,Gal,"RES
1b:x-dgal-HEX-1:5",G68158BT,2026-01-06T19:41:38Z
3473,4Y22,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,2.5,(3OSO3)bGal13GlcNAc,"D-Galp, D-GlcpNAc",Gal(b1-3)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(3+1)3d",G04616ST,2026-01-06T19:41:38Z
3474,4Y20,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,2.2,aNeuAc23bGal14Glc,"D-Galp, D-Glcp, D-Neup5Ac",NeuAc(a2-3)Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
LIN
1:1o(4+1)2d
2:2o(3+2)3d
3:3d(5+1)4n",G56516VH,2026-01-06T19:41:38Z
3475,4Y1Z,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,2.23,bGal14GlcANAc,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3476,4Y1Y,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.86,(6OSO3)bGal13GlcNAc,"D-Galp, D-GlcpNAc",Gal(b1-3)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(3+1)3d",G04616ST,2026-01-06T19:41:38Z
3477,4Y1X,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,2.45,(6OSO3)bGal14GlcNAc,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3478,4Y1V,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,2.32,bGal13GlcNAc,"D-Galp, D-GlcpNAc",Gal(b1-3)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(3+1)3d",G04616ST,2026-01-06T19:41:38Z
3479,4Y1U,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.76,bGal14GlcNAc,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3480,4Q27,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.2,activated N-acetyllactosamine,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3481,4Q26,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.4, N-Acetyllactosamine,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3482,4Q2F,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.4,Functionalized N-acetyllactosamine,"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3483,4Q1R,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.47,AN027 (LacNAc derivative),"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3484,4Q1P,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,1.46,NB169 (LacNAc derivative),"D-Galp, D-GlcpNAc",Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(4+1)3d",G51331BY,2026-01-06T19:41:38Z
3485,4NO4,Galectin-1 (Gal-1) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (RL 14.5) (S-Lac lectin 1),P11762,Animal lectins,Rattus norvegicus,110,b-sandwich / ConA-like,galectin-like,galectin-1,1.4,lactose,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
3486,4LBQ,Galectin-1 (Gal-1) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (S-Lac lectin 1),P16045,Animal lectins,Mus musculus,167,b-sandwich / ConA-like,galectin-like,galectin-1,2.4,,,,,,2026-01-06T19:41:38Z
